timestep,reward
100092,-0.0587
100255,-0.0699
100408,-0.0646
100566,-0.0739
100712,-0.0613
100868,-0.065
101013,-0.0814
101171,-0.0608
101332,-0.0691
101478,-0.0712
101621,-0.0699
101774,-0.0832
101916,-0.0621
102072,-0.0639
102223,-0.0483
102379,-0.0584
102527,-0.0617
102677,-0.0691
102826,-0.0562
102975,-0.0493
103134,-0.0567
103285,-0.0748
103439,-0.0806
103581,-0.062
103728,-0.0399
103873,-0.0739
104012,-0.0662
104160,-0.0621
104305,-0.0741
104451,-0.0606
104595,-0.0457
104741,-0.0625
104885,-0.0565
105044,-0.0613
105207,-0.0554
105364,-0.0483
105509,-0.0656
105648,-0.0524
105797,-0.05
105962,-0.0452
106115,-0.0535
106262,-0.0588
106409,-0.0566
106562,-0.0619
106713,-0.0522
106860,-0.0644
107009,-0.0776
107155,-0.049
107301,-0.0526
107444,-0.0636
107601,-0.0552
107758,-0.0599
107919,-0.0587
108066,-0.0605
108217,-0.0666
108373,-0.0378
108522,-0.0539
108683,-0.0534
108843,-0.0512
108999,-0.0499
109159,-0.0867
109306,-0.0599
109450,-0.0639
109594,-0.0408
109737,-0.0508
109885,-0.0583
110021,-0.068
110175,-0.0478
110321,-0.0611
110470,-0.0499
110625,-0.067
110781,-0.0675
110926,-0.0798
111086,-0.0704
111255,-0.0482
111392,-0.0487
111542,-0.0571
111677,-0.057
111825,-0.0634
111981,-0.0619
112130,-0.0659
112268,-0.0725
112420,-0.0579
112576,-0.0781
112727,-0.0568
112879,-0.0521
113032,-0.0564
113189,-0.0541
113344,-0.0567
113492,-0.0541
113647,-0.0669
113794,-0.0505
113948,-0.0505
114102,-0.0397
114257,-0.0516
114403,-0.0559
114549,-0.0576
114691,-0.0737
114840,-0.0667
114997,-0.0702
115149,-0.052
115294,-0.0657
115444,-0.0611
115593,-0.0751
115755,-0.0596
115904,-0.0585
116056,-0.0672
116206,-0.0688
116350,-0.0686
116498,-0.0763
116649,-0.0582
116791,-0.0586
116956,-0.0735
117101,-0.0747
117252,-0.0624
117392,-0.065
117541,-0.0507
117696,-0.0631
117844,-0.0801
117996,-0.0511
118149,-0.0384
118306,-0.0601
118460,-0.0518
118608,-0.0637
118762,-0.0434
118909,-0.0649
119063,-0.0644
119209,-0.0443
119353,-0.0512
119507,-0.0549
119652,-0.0552
119804,-0.0755
119959,-0.0438
120107,-0.0554
120248,-0.0442
120399,-0.06
120556,-0.0472
120715,-0.0512
120860,-0.0812
121016,-0.0815
121159,-0.0668
121291,-0.065
121434,-0.0611
121578,-0.0664
121730,-0.058
121890,-0.0713
122027,-0.0634
122177,-0.078
122328,-0.0592
122466,-0.0717
122620,-0.0577
122770,-0.0596
122919,-0.0643
123058,-0.0549
123206,-0.0449
123357,-0.0533
123502,-0.0552
123652,-0.0604
123801,-0.0681
123951,-0.0589
124096,-0.0679
124234,-0.0706
124376,-0.0735
124522,-0.0555
124674,-0.0561
124828,-0.0547
124986,-0.0577
125127,-0.0498
125273,-0.0474
125420,-0.0577
125577,-0.0515
125731,-0.0568
125872,-0.0584
126017,-0.0493
126168,-0.0483
126325,-0.0586
126476,-0.0444
126618,-0.0621
126765,-0.054
126922,-0.0436
127075,-0.0508
127204,-0.054
127349,-0.0654
127502,-0.0753
127652,-0.0698
127800,-0.0753
127942,-0.0512
128101,-0.0732
128253,-0.0581
128404,-0.0727
128558,-0.056
128718,-0.0497
128881,-0.0409
129031,-0.0743
129182,-0.0704
129334,-0.0475
129486,-0.0687
129630,-0.0421
129776,-0.0591
129920,-0.0535
130056,-0.0772
130201,-0.0405
130349,-0.0748
130489,-0.0657
130629,-0.0346
130789,-0.0449
130936,-0.0645
131071,-0.0505
131217,-0.0527
131357,-0.077
131494,-0.072
131641,-0.0573
131792,-0.0672
131938,-0.0439
132073,-0.0464
132221,-0.0611
132369,-0.0572
132521,-0.0747
132664,-0.0506
132801,-0.0613
132958,-0.075
133097,-0.058
133240,-0.0526
133398,-0.0599
133550,-0.045
133698,-0.0676
133836,-0.0682
133984,-0.0737
134128,-0.0578
134288,-0.0779
134435,-0.0624
134590,-0.0589
134737,-0.0623
134886,-0.0621
135035,-0.049
135185,-0.0702
135335,-0.0567
135486,-0.0637
135640,-0.068
135782,-0.0566
135923,-0.0585
136065,-0.0663
136207,-0.0649
136352,-0.0537
136499,-0.0604
136650,-0.0735
136802,-0.0666
136951,-0.0603
137109,-0.0604
137267,-0.0636
137419,-0.0416
137565,-0.0528
137710,-0.0673
137867,-0.0569
138013,-0.0574
138163,-0.0684
138316,-0.0549
138479,-0.072
138622,-0.0629
138764,-0.0536
138920,-0.0581
139076,-0.0442
139240,-0.0614
139392,-0.0631
139555,-0.0561
139701,-0.0638
139863,-0.041
140014,-0.0651
140159,-0.0597
140305,-0.0624
140463,-0.0611
140618,-0.0544
140778,-0.0727
140920,-0.0649
141069,-0.0868
141227,-0.0826
141375,-0.0574
141524,-0.0592
141679,-0.0581
141822,-0.064
141972,-0.0748
142130,-0.0633
142283,-0.0732
142431,-0.0563
142575,-0.0588
142715,-0.0831
142870,-0.0612
143028,-0.0635
143190,-0.0721
143339,-0.0506
143494,-0.0508
143648,-0.0484
143810,-0.066
143963,-0.0646
144106,-0.0563
144262,-0.0358
144418,-0.0654
144574,-0.0578
144729,-0.071
144886,-0.0552
145043,-0.0645
145193,-0.0577
145343,-0.061
145487,-0.0685
145630,-0.0687
145777,-0.0619
145919,-0.0734
146071,-0.0554
146222,-0.0503
146374,-0.0688
146530,-0.0634
146684,-0.0631
146827,-0.0633
146974,-0.0507
147117,-0.0649
147266,-0.066
147408,-0.0732
147564,-0.0639
147720,-0.0403
147872,-0.0665
148009,-0.0528
148154,-0.0444
148309,-0.0435
148443,-0.0547
148585,-0.072
148740,-0.0572
148900,-0.059
149048,-0.0548
149191,-0.0722
149348,-0.0507
149505,-0.0639
149662,-0.0457
149813,-0.0558
149965,-0.0659
150121,-0.0586
150264,-0.0669
150415,-0.0643
150558,-0.0741
150708,-0.046
150853,-0.0654
151006,-0.0679
